V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88
-0.1728350396,0.0993487819,-0.148301948,0.08141904,-0.1312674893,0.0682961158,-0.1150483858,0.0556231072,-0.0980638957,0.0444899934,-0.0811012121,0.0335629645,-0.0633282632,0.0233232863,-0.0443661885,0.0137821045,-0.0220672064,0.0057136637,-0.0019300801,-0.0090724817,0.021222054,-0.0154085687,0.0448949011,-0.0185335186,0.0688969527,-0.0132450117,0.0934235572,-0.0081532184,0.1168921944,0.0046113181,0.133471993,0.0284663966,0.1410537201,0.0564571428,0.1432769682,0.0832696019,0.1437268815,0.1084758072,0.1392539685,0.1325988423,0.1301973539,0.1532657651,0.13644894,0.1681937987,-0.2437995332,0.0624958662,-0.2319925942,0.0425172463,-0.2154182951,0.0199290497,-0.1945622859,0.0030323336,-0.1752104081,-0.0146817255,-0.1540745286,-0.0305947945,-0.1349602639,-0.0490055775,-0.1136379224,-0.0643992667,-0.0910083226,-0.078431963,-0.0673412684,-0.0908529739,-0.041618522,-0.0992243267,-0.0156780738,-0.1070446604,0.0106801799,-0.1099228582,0.037407039,-0.1074315394,0.0640344469,-0.1020577985,0.0906165152,-0.0953875706,0.1169085229,-0.0875672021,0.142535061,-0.0757425307,0.1656099084,-0.0589598379,0.1878559796,-0.041088173,0.2091525376,-0.019456803,0.2200520518,0.007390175
-0.1859572123,0.098021831,-0.1531970654,0.0745246749,-0.1369010308,0.0606901171,-0.1193059795,0.0478584448,-0.1008636491,0.037734145,-0.0827944601,0.0297960547,-0.0647544749,0.0208415698,-0.0452009039,0.0132871497,-0.0235803642,0.0060409951,0.0017338794,-0.0050336978,0.0186108918,-0.0236698106,0.0441557675,-0.0245017816,0.0691398644,-0.0198876962,0.0923974935,-0.0091504275,0.1143292424,0.0052891046,0.1329877498,0.026438299,0.1434943617,0.0539559269,0.1483646521,0.0811048955,0.1506038207,0.10675445,0.1499668705,0.132530993,0.1457286853,0.1467696958,0.1608905623,0.1629852324,-0.249364093,0.0589209145,-0.2394114341,0.0351443995,-0.2163842663,0.0167613033,-0.1958873855,0.00057548,-0.1761906933,-0.0165403457,-0.1551762635,-0.0317772514,-0.1341143292,-0.0469861483,-0.111905238,-0.0601118419,-0.0881403764,-0.0717966513,-0.0649712413,-0.0836326031,-0.0411609348,-0.0900649888,-0.0150049096,-0.0934110244,0.0113970568,-0.0966674788,0.0374478796,-0.097600996,0.0629821505,-0.0970455271,0.0882191359,-0.0914382127,0.1133631633,-0.0817386727,0.1385462719,-0.0713730537,0.1621437838,-0.0569048359,0.185102423,-0.0400429915,0.2047404839,-0.0184005482,0.2239201155,0.0117509087
-0.1507197011,0.1000714526,-0.1395229944,0.0933569346,-0.1231431359,0.0785619838,-0.1080127547,0.065081768,-0.0916695144,0.0531535757,-0.0765686109,0.0400517365,-0.0590607499,0.0305479548,-0.0403505033,0.0201490732,-0.018111965,0.009378102,0.0004326348,-0.007332971,0.0216741777,-0.0159436507,0.0452658715,-0.0146035415,0.0699340838,-0.0110977518,0.0937812039,-0.006184961,0.1092207366,0.0126916862,0.1198449668,0.0355193185,0.1265381229,0.0617492233,0.135474345,0.0860109049,0.1406729911,0.1094921436,0.1438864981,0.1331654415,0.1413919806,0.1533273942,0.1513675648,0.1751404626,-0.2294072769,0.0667853197,-0.2247265489,0.0458239141,-0.2127261113,0.0221659736,-0.193721687,0.0031895414,-0.1769376881,-0.017407828,-0.1596989445,-0.0375253562,-0.1413083444,-0.0568699509,-0.1215920787,-0.0752674325,-0.1014597226,-0.0939350546,-0.07725091,-0.1117055583,-0.0484451391,-0.1237728491,-0.0166013955,-0.1315292028,0.0140078016,-0.1269137555,0.0419775017,-0.1219381284,0.0692872059,-0.1132022405,0.0947171178,-0.10089857,0.1185644472,-0.0863489787,0.140773169,-0.0695195601,0.1603647994,-0.0500214637,0.1777893912,-0.0292285445,0.192347951,-0.0069169031,0.2017212141,0.012750348
-0.1591359241,0.0998229338,-0.1446500818,0.0871377234,-0.127493659,0.073087713,-0.1100574832,0.0627984993,-0.0948139759,0.0495347376,-0.0778391645,0.0387027918,-0.0609814397,0.0264313878,-0.0437295922,0.0134182009,-0.0246167561,0.0012841086,-0.0022271483,-0.008043258,0.0208666676,-0.0154472551,0.0449845054,-0.0152971606,0.0696658382,-0.0144680343,0.0941363074,-0.0098343782,0.1181940071,0.0029645814,0.1376006596,0.026317075,0.1456057587,0.056038396,0.1475278736,0.0844226872,0.142362487,0.1094829415,0.1322390437,0.1313371304,0.1343444714,0.152591167,0.1467034646,0.1663966745,-0.2386703796,0.0604586428,-0.2271950636,0.0457579866,-0.2123094195,0.0228356531,-0.1970770554,0.0009923541,-0.1805314934,-0.0201109004,-0.1609726512,-0.0385496175,-0.1406890992,-0.0559277949,-0.1191357672,-0.0731107739,-0.0939419359,-0.083635611,-0.0706779881,-0.0982710071,-0.0454415379,-0.1115908977,-0.0169284968,-0.115324131,0.0108067547,-0.1151001352,0.0379349466,-0.1110717112,0.062688421,-0.1009575125,0.0883731124,-0.0886184723,0.1155072713,-0.0832321939,0.1392783606,-0.0698707242,0.1609452375,-0.0524952115,0.1814572688,-0.0336798168,0.2003918082,-0.0131600434,0.2175018474,0.0159832548
-0.1406684659,0.1070414507,-0.1331140437,0.1034034295,-0.1193349373,0.0843845552,-0.1076038182,0.0683351194,-0.0936017847,0.0540991122,-0.0790354159,0.0397643484,-0.0643033249,0.0251760067,-0.0472002679,0.0114657585,-0.0292259097,-0.0030069677,-0.0095007792,-0.0209175624,0.0180448351,-0.0301578134,0.0464840906,-0.0334499011,0.0746127885,-0.0278229814,0.1013288315,-0.0175614076,0.1280225834,0.0006686996,0.1435972613,0.0327258972,0.137819195,0.062054391,0.1339550581,0.0868423721,0.1276988721,0.1086073865,0.1195934092,0.1291160526,0.1075940377,0.154922624,0.1139895402,0.1667177299,-0.2273470334,0.0863215889,-0.2242936654,0.0481090718,-0.2122818231,0.0260322689,-0.1951290836,0.005528538,-0.1784062969,-0.0153223741,-0.1617981196,-0.0364910014,-0.1401846765,-0.0528855822,-0.1197146633,-0.0707390776,-0.0976211531,-0.0876750755,-0.0722327214,-0.1013115714,-0.0450594151,-0.1102168305,-0.0179833143,-0.118480336,0.0106070727,-0.1251384886,0.0416837286,-0.1239620172,0.0704999626,-0.1152511254,0.0972869921,-0.1036732379,0.1212692788,-0.0886093732,0.147101564,-0.0751350103,0.1678488892,-0.0541165927,0.1865449414,-0.0327859621,0.2016619644,-0.0095937015,0.2183958169,0.0529875904
-0.1614315408,0.1081093466,-0.1406023606,0.0891543123,-0.1234974527,0.076282816,-0.1065917544,0.0668579523,-0.0884396837,0.0570861983,-0.072748079,0.0442035069,-0.0557794249,0.0345072987,-0.0354100777,0.0218867153,-0.0195947061,0.0050041672,-0.0009880828,-0.0069771918,0.0209257167,-0.0137697689,0.0445877281,-0.0145742129,0.0683368065,-0.0141546736,0.0911712993,-0.0062571693,0.1126805719,0.0072998093,0.1278117479,0.0296162261,0.1383253126,0.0553199291,0.142070009,0.0818128348,0.1445542069,0.107043175,0.140904959,0.1318866986,0.1338134982,0.1504431605,0.1513013521,0.1629484326,-0.2452853851,0.0524313584,-0.2359059235,0.0375428664,-0.2213903615,0.0130424565,-0.2015570893,-0.006492661,-0.1831559287,-0.0264798049,-0.1609447958,-0.0419955699,-0.1391112627,-0.0566891806,-0.1161914548,-0.0701632991,-0.0935049736,-0.0845523536,-0.0682259977,-0.0943394694,-0.0427176019,-0.1040936941,-0.0164048123,-0.1107120022,0.0105316271,-0.1113677214,0.0376433199,-0.1095510854,0.064632335,-0.1067023293,0.0908930118,-0.0985946329,0.1159820977,-0.0870699075,0.1402858242,-0.07322583,0.1607819836,-0.0541925002,0.1802572441,-0.0345768598,0.1968945117,-0.0121433739,0.2150935864,0.0061960307
-0.146274559,0.108890193,-0.1358956367,0.1034126695,-0.1213350548,0.0854857687,-0.1060345065,0.0715587904,-0.0928225869,0.0559495767,-0.0772724802,0.0430955303,-0.0615331943,0.0294239237,-0.0439096202,0.0168753251,-0.0233424504,0.005213071,-0.0023002063,-0.0099055242,0.0123638898,-0.0313541706,0.0448141648,-0.0434666753,0.0813347621,-0.0370124461,0.1079146247,-0.0161851873,0.1252075728,0.0088482964,0.1295598573,0.036272984,0.1302925555,0.0627483319,0.1269693868,0.0878284719,0.1240297959,0.110778519,0.1177364355,0.1290485056,0.1043429909,0.1521907556,0.102944727,0.1789824509,-0.2334000178,0.085537687,-0.2210380314,0.0526401935,-0.2049554574,0.0330842637,-0.1875005151,0.011082148,-0.1736734102,-0.0116181177,-0.1564616451,-0.0311001048,-0.1374484055,-0.0499585972,-0.1182398359,-0.0691202538,-0.0963160316,-0.0860548054,-0.0715113906,-0.0998722926,-0.045694202,-0.1115890734,-0.0217813487,-0.1223790601,0.0019251699,-0.1406930213,0.0438074387,-0.1481554306,0.0824823378,-0.1340511898,0.1091549189,-0.1154394636,0.1325460502,-0.0967500412,0.1521550056,-0.0745531158,0.1679835316,-0.0513217313,0.1819355814,-0.0277720524,0.1956700035,-0.0064210334,0.2035697859,0.0458259319
-0.1572873125,0.1101568034,-0.1395098119,0.0932446265,-0.1235265517,0.0781324404,-0.1092958836,0.0635712725,-0.0926522352,0.0523214178,-0.0765257918,0.0396329301,-0.0603947293,0.0268192323,-0.0417693598,0.0138203221,-0.0300778362,-0.0057806932,-0.0078844631,-0.023685971,0.0204000021,-0.0272609867,0.0465221195,-0.0269375846,0.0721770822,-0.0216612926,0.0970454981,-0.0119172492,0.1193594817,0.0051748537,0.1330854229,0.0304093735,0.141299595,0.0577560811,0.142643003,0.0847096693,0.1420935329,0.1095557397,0.1394941167,0.1338703776,0.1278518208,0.1529896321,0.1226703971,0.1761520584,-0.2448226554,0.0684109957,-0.2318708491,0.0424245404,-0.2112018837,0.0239468972,-0.1937792537,0.0034722131,-0.1763712858,-0.0164510935,-0.154975868,-0.0319192607,-0.1348792797,-0.050078991,-0.1169930371,-0.0700335894,-0.0948330183,-0.0858211439,-0.0720036575,-0.1023404853,-0.0442431179,-0.1126485976,-0.0157847287,-0.1137441078,0.0113694047,-0.1099743679,0.0391234,-0.1086109377,0.0663618602,-0.1061529347,0.0931286114,-0.098938838,0.1198057142,-0.0895506392,0.1436311295,-0.0734098418,0.1647443797,-0.0543211803,0.18134627,-0.0321979208,0.1968300357,-0.009687422,0.209699732,0.0165536521
-0.1666277247,0.1070202142,-0.1431408527,0.089044349,-0.1263413099,0.0752669151,-0.1113651609,0.0614608429,-0.0961736169,0.0481508903,-0.0810469787,0.0346602906,-0.0658803111,0.0204019492,-0.046791354,0.0097413996,-0.026127157,7.66392000108983E-005,-0.0026329482,-0.0083489864,0.0199775588,-0.0199430968,0.0441796685,-0.0269769611,0.0702826553,-0.0224871767,0.0953307711,-0.0136089851,0.1200517541,0.0018938556,0.1334420548,0.0283869699,0.1450447365,0.0545940671,0.1500755492,0.0833433752,0.147832639,0.1107249139,0.1391925086,0.1337858623,0.1318187446,0.1538280367,0.1379431665,0.162591702,-0.2463259491,0.0544596426,-0.2343004234,0.0390488147,-0.2144699332,0.0203168105,-0.1961092073,0.0011043008,-0.1780918629,-0.0182526585,-0.159119171,-0.0367388136,-0.136550921,-0.0500251169,-0.1138835558,-0.063731536,-0.0903077998,-0.0758509224,-0.0657543381,-0.0873783797,-0.041134473,-0.0982227058,-0.0155351118,-0.1055756457,0.0106036197,-0.1097812211,0.0373896558,-0.1086704073,0.0640400645,-0.1037675279,0.0902829132,-0.0957994779,0.116389223,-0.0869470889,0.141563945,-0.0737603922,0.1617257717,-0.0539636408,0.1839594405,-0.0366801589,0.2016385448,-0.0140789074,0.2149451753,0.0206879655
-0.1452284237,0.1103022243,-0.1350357261,0.1006938262,-0.1191596871,0.0845574166,-0.1059784224,0.0689115496,-0.0912388443,0.0549778553,-0.0776343518,0.0397985397,-0.062516463,0.025953679,-0.0456588131,0.0122829008,-0.0244171781,0.002545577,-0.0032031464,-0.0111229383,0.0205889035,-0.0206931688,0.0462329178,-0.0248744878,0.0725570425,-0.0203950656,0.0972281419,-0.0091316678,0.1166431692,0.0102054339,0.1248246014,0.0355186558,0.1286029723,0.0614904753,0.1268036638,0.0863804394,0.1243485064,0.111262724,0.1238979511,0.1308460079,0.1076676057,0.1525835984,0.114053025,0.1755599814,-0.2323249947,0.0760610139,-0.2211355982,0.0503295248,-0.2060193228,0.028032863,-0.1933608251,0.0048268685,-0.1767005447,-0.0156510256,-0.1613181032,-0.037296779,-0.1425055001,-0.0568961583,-0.1208902482,-0.0750259339,-0.0960801855,-0.0874673135,-0.0727467973,-0.1030649048,-0.0455413717,-0.1143128084,-0.0169245888,-0.1206301879,0.0122968961,-0.1234547651,0.0416092618,-0.1200414318,0.068710217,-0.1126902718,0.0972004238,-0.1080181297,0.1256857758,-0.0948961193,0.1479416564,-0.0753283107,0.1694902409,-0.0574083025,0.1916872157,-0.0390785611,0.2135539001,-0.0159887967,0.2239950482,0.0203459736
